"No.","Time","Source","Destination","Protocol","Length","Info"
"960","49.281551692","100.0.0.11","100.7.0.20","TCP","66","34906  >  991 [ACK] Seq=1 Ack=2727 Win=83 Len=0 TSval=3857035906 TSecr=3617115952"
"961","49.574695111","100.7.0.12","100.0.0.11","TCP","132","991  >  50518 [PSH, ACK] Seq=2905 Ack=1 Win=85 Len=66 TSval=3947121263 TSecr=2240168898"
"962","49.574709331","100.0.0.11","100.7.0.12","TCP","66","50518  >  991 [ACK] Seq=1 Ack=2971 Win=83 Len=0 TSval=2240169970 TSecr=3947121263"
"963","49.594068689","100.7.0.14","100.0.0.11","TCP","126","991  >  51270 [PSH, ACK] Seq=2581 Ack=1 Win=85 Len=60 TSval=2729319378 TSecr=3587899651"
"964","49.594082952","100.0.0.11","100.7.0.14","TCP","66","51270  >  991 [ACK] Seq=1 Ack=2641 Win=83 Len=0 TSval=3587900737 TSecr=2729319378"
"965","49.663784944","100.7.0.15","100.0.0.11","TCP","96","991  >  48110 [PSH, ACK] Seq=1441 Ack=1 Win=85 Len=30 TSval=1359523714 TSecr=2020292244"
"966","49.663798863","100.0.0.11","100.7.0.15","TCP","66","48110  >  991 [ACK] Seq=1 Ack=1471 Win=83 Len=0 TSval=2020293259 TSecr=1359523714"
"967","49.745128779","100.7.0.18","100.0.0.11","TCP","124","991  >  34304 [PSH, ACK] Seq=2611 Ack=1 Win=85 Len=58 TSval=4196126003 TSecr=1505333066"
"968","49.745146159","100.0.0.11","100.7.0.18","TCP","66","34304  >  991 [ACK] Seq=1 Ack=2669 Win=83 Len=0 TSval=1505334103 TSecr=4196126003"
"969","49.845525236","100.7.0.11","100.0.0.11","TCP","110","991  >  48450 [PSH, ACK] Seq=2069 Ack=1 Win=85 Len=44 TSval=616704869 TSecr=3981116009"
"970","49.845538329","100.0.0.11","100.7.0.11","TCP","66","48450  >  991 [ACK] Seq=1 Ack=2113 Win=83 Len=0 TSval=3981117073 TSecr=616704869"
"971","49.914215896","100.7.0.17","100.0.0.11","TCP","106","991  >  42932 [PSH, ACK] Seq=1881 Ack=1 Win=85 Len=40 TSval=1184676253 TSecr=2196888808"
"972","49.914230895","100.0.0.11","100.7.0.17","TCP","66","42932  >  991 [ACK] Seq=1 Ack=1921 Win=83 Len=0 TSval=2196889826 TSecr=1184676253"
"973","49.940114606","100.7.0.16","100.0.0.11","TCP","116","991  >  40906 [PSH, ACK] Seq=2401 Ack=1 Win=85 Len=50 TSval=22879117 TSecr=231669704"
"974","49.940125947","100.0.0.11","100.7.0.16","TCP","66","40906  >  991 [ACK] Seq=1 Ack=2451 Win=83 Len=0 TSval=231670722 TSecr=22879117"
"975","50.007346137","100.7.0.13","100.0.0.11","TCP","132","991  >  36616 [PSH, ACK] Seq=3037 Ack=1 Win=85 Len=66 TSval=3824422467 TSecr=2385542951"
"976","50.007357488","100.0.0.11","100.7.0.13","TCP","66","36616  >  991 [ACK] Seq=1 Ack=3103 Win=83 Len=0 TSval=2385543980 TSecr=3824422467"
"977","50.169176538","100.7.0.19","100.0.0.11","TCP","96","991  >  55904 [PSH, ACK] Seq=1441 Ack=1 Win=85 Len=30 TSval=2885349498 TSecr=2689591137"
"978","50.169195655","100.0.0.11","100.7.0.19","TCP","66","55904  >  991 [ACK] Seq=1 Ack=1471 Win=83 Len=0 TSval=2689592170 TSecr=2885349498"
"979","50.370704252","100.7.0.20","100.0.0.11","TCP","124","991  >  34906 [PSH, ACK] Seq=2727 Ack=1 Win=85 Len=58 TSval=3617117042 TSecr=3857035906"
